SAP_HR_NUMBER;EMPLOYEE_GROUP;EMPLOYMENT_STATUS;AVAILABILITY_STATUS;AVAILABILITY_REASON;KAPIS_KEY;COMPANY_CODE;EMPLOYMENT_COMPANY;EMPLOYMENT_LOCATION;EMPLOYMENT_BUSINESS_UNIT;EMPLOYMENT_DIVISION;DEPARTMENT;DEPARTMENT_NAME;WORKING_COMPANY;WORKING_LOCATION;WORKING_DIVISION;WORKING_BUSINESS_UNIT;SHARED_SERVICE;SHARED_SERVICE_FUNCTION;POSITION;MANAGER;HRBP;COST_CENTER;START_DATE;END_DATE;EADS_CONTRACT_STATUS;PRIMARY_PIR;PREFERRED_LANGUAGE;COMPANY_CAR_CODE;COMPANY_COUNTRY;PERSONAL_SUBAREA;PERSONAL_SUBAREA_LABEL;PERSONAL_AREA;PERSONAL_AREA_LABEL;ORGANIZATIONAL_UNIT;WORKINGCOUNTRY;TEMPORARY_AGENCY;CORPID_ITERATION_NUMBER;WORKFORCEID;CLOCKNUMBER;BAND;JOB_TITLE;CORPORATE_ID;LAST_NAME;ICAO_LAST_NAME;BIRTH_NAME;FIRST_NAME;ICAO_FIRST_NAME;PRIMARY_LAST_NAME;SECOND_LAST_NAME;PREFIX;TITLE;PLACE_OF_BIRTH;DATE_OF_BIRTH;GENDER;NATIONALITY;ADDITIONAL_NATIONALITIES;INITIALS;GENDER_TITLE;PREFERRED_NAME;KPI_EADS_ID;KPI_EPS_CREATION;KPI_HRBP_SENT;EMPLOYMENT_SUB_BU;WORKING_SUB_BU;EEDB_SIGLUM;PRESUMED_LEAVE;Root Function
40003;1;Active;AVAI;;1775;DEFS;;Bremen;AD;AD;TOMBI1-TL1;Station 100/REC;5405;Other Site;AD;AD;0;;10300235;45516933;1630107;670147;01.07.2004;;1;1;DE;;GB;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;2154512;Caroubier;Caroubier;;maurice;maurice;Caroubier;;;;Bremen;18.04.1968;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
40004;1;Active;AVAI;;1775;51;;Bremen;AD;AD;TOMBI1-TL1;Station 100/REC;5405;Other Site;AD;AD;0;;10300235;45516933;1630107;670147;01.07.2004;;1;0;DE;;DE;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;215451;Cerisier;Cerisier;;maurice;maurice;Cerisier;;;;Bremen;18.04.1969;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
40005;1;Active;AVAI;;1775;1161;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;1546151;1630107;670147;01.07.2004;;1;1;DE;;DE;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;2154513;Chataigner;Chataigner;;maurice;maurice;Chataigner;;;;Bremen;18.04.1965;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
40006;1;Active;AVAI;;1775;1250;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;72730;1630107;670147;01.07.2004;30.10.2019;1;0;DE;;RO;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;215451;Citronnier;Citronnier;;maurice;maurice;Citronnier;;;;Bremen;18.04.1964;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
40007;1;Active;AVAI;;1775;2785;;Bremen;AI;AI;XTUDB;Programmes Transf with DC Home;5405;Other Site;AI;AI;0;;10300235;72730;1630107;670147;01.07.2004;;1;1;DE;;FR;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;2154514;Cognassier;Cognassier;;maurice;maurice;Cognassier;;;;Bremen;18.04.1963;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
40008;1;Active;AVAI;;1775;3370;;Bremen;AI;AI;XTUDB;Programmes Transf with DC Home;5405;Other Site;AI;AI;0;;10300235;1546151;1630107;670147;01.07.2004;;1;0;DE;;CA;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;215451;Figuier;Figuier;;maurice;maurice;Figuier;;;;Bremen;18.04.1962;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
40009;1;Active;AVAI;;1775;1552;;Bremen;EC;EC;TCSF04;Engineering;5405;Other Site;EC;EC;0;;10300235;42800143;1630107;670147;01.07.2004;;1;1;DE;;PH;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;2154515;Grenadier;Grenadier;;maurice;maurice;Grenadier;;;;Bremen;18.04.1961;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
40010;1;Active;AVAI;;1775;1089;;Bremen;EC;EC;TCSF04;Engineering;5405;Other Site;EC;EC;0;;10300235;1546151;1630107;670147;01.07.2004;;1;0;DE;;RU;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;215451;Jacquier;Jacquier;;maurice;maurice;Jacquier;;;;Bremen;18.04.1960;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550001;1;Active;AVAI;;1775;2892;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;550001;1630107;670147;01.07.2004;11.10.2018;1;0;DE;;US;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334433;Arbousier2;Arbousier2_icao;;maurice;maurice;Arbousier;;;;Bremen;18.04.1966;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550003;1;Active;AVAI;;1775;DEFS;;Bremen;AD;AD;TOMBI1-TL1;Station 100/REC;5405;Other Site;AD;AD;0;;10300235;30009;1630107;670147;01.07.2004;27.10.2018;1;0;DE;;GB;145;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334435;Caroubier2;Caroubier2_icao;;maurice;maurice;Caroubier;;;;Bremen;18.04.1968;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550004;1;Active;AVAI;;1775;51;;Bremen;AD;AD;TOMBI1-TL1;Station 100/REC;5405;Other Site;AD;AD;0;;10300235;30009;1630107;670147;01.07.2004;;1;1;DE;;DE;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334436;Cerisier2;Cerisier2_icao;;maurice;maurice;Cerisier;;;;Boust;18.04.1969;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550005;1;Active;AVAI;;1775;1161;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;300002;1630107;670147;01.07.2004;30.10.2019;1;0;DE;;DE;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334437;Chataigner2;Chataigner2_icao;;maurice;maurice;Chataigner;;;;Bruge;18.04.1965;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550006;1;Active;AVAI;;1775;1250;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;300002;1630107;670147;01.07.2004;30.10.2018;1;1;DE;;RO;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334438;Citronnier2;Citronnier2_icao;;maurice;maurice;Citronnier;SecondName;;;Bremen;18.04.1964;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550007;1;Active;AVAI;;1775;2785;;Bremen;AI;AI;XTUDB;Programmes Transf with DC Home;5405;Other Site;AI;AI;0;;10300235;99987298;1630107;670147;01.07.2004;;1;0;DE;;FR;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334439;Cognassier2;Cognassier2_icao;;maurice;maurice;Cognassier;;;;Bremen;18.04.1963;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550008;1;Active;AVAI;;1775;3370;;Bremen;AI;AI;XTUDB;Programmes Transf with DC Home;5405;Other Site;AI;AI;0;;10300235;99987298;1630107;670147;01.07.2004;05.11.2019;1;1;DE;;CA;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334440;Figuier2;Figuier2_icao;;maurice;maurice;Figuier;;Prefix;;Bremen;18.04.1962;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550009;1;Active;AVAI;;1775;1552;;Bremen;EC;EC;TCSF04;Engineering;5405;Other Site;EC;EC;0;;10300235;30009;1630107;300010;01.07.2004;;1;0;DE;;PH;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334441;Grenadier2;Grenadier2_icao;;maurice;maurice;Grenadier;;;Title;Bremen;18.04.1961;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550010;1;Active;AVAI;;1775;1089;;Bremen;EC;EC;TCSF04;Engineering;5405;Other Site;EC;EC;0;;10300235;30009;1630107;300010;01.07.2004;;1;1;DE;;RU;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334442;Jacquier2;Jacquier2_icao;;maurice;maurice;Jacquier;;;;Bremen;18.04.1960;1;DE;;;Mlle;;03.07.2006;28.06.2004;0;MT;;;;12
550011;1;Active;AVAI;;1775;1089;;Bremen;EC;EC;TCSF04;Engineering;5405;Other Site;EC;EC;0;;10300235;30009;1630107;300010;01.07.2004;24.10.2018;1;1;DE;;RU;PSBCO;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334443;Jacquier3;Jacquier3_icao;;maurice;maurice;Jacquier3;;;;Bremen;18.04.1960;1;DE;;;Mlle;;03.07.2006;28.06.2004;0;MT;;;;12
550012;1;Active;AVAI;;1775;1089;;Bremen;EC;EC;TCSF04;Engineering;5405;Other Site;EC;EC;0;;10300235;30009;1630107;300010;01.07.2004;24.10.2019;1;1;DE;;RU;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334444;Jacquier3;Jacquier4establishment;;maurice;maurice;Jacquier3;;;;Bremen;18.04.1960;1;DE;;;Mlle;;03.07.2006;28.06.2004;0;MT;;;;12
7777787;1;Active;AVAI;;2779;BA02;;Blagnac;AI;AI;RECDC;Cabin Drawings;2780;Blagnac;AI;AI;0;;80139092;7777789;202626;515-10;01.10.2004;;1;1;FR;;FR;X301;Blagnac EADS;XFA1;Etablis. de détach. : GIE ATR;12002882;FR;;3;68033;;ZRO;Head of Cabin Drawings;1498455;NEWLASTNAME3010;ICAOLASTNAME3010;BIRTHNAME3010;George;GEORGE;PRIMARYLASTNAME3010;SECONDLASTNAME3010;;;MONTAUBAN;14.03.1971;1;FR;;;Mr;;10.03.2009;22.12.2008;0;AT;AT;;;12
7777788;1;Active;AVAI;;2779;54;;Blagnac;AI;AI;RECDC;Cabin Drawings;2780;Blagnac;AI;AI;0;;80139092;7777789;202626;515-10;01.10.2004;30.10.2018;1;1;DE;;DE;X301;Blagnac EADS;XFA1;Etablis. de détach. : GIE ATR;12002882;FR;;3;68074;;ZRO;Head of Cabin Drawings;1498488;LASTNAME30102;ICAOLASTNAME30102;BIRTHNAME30102;George;GEORGE;PRIMARYLASTNAME30102;SECONDLASTNAME30102;;;MONTAUBAN;14.03.1971;1;FR;;;Mr;;10.03.2009;22.12.2008;0;AT;AT;;;12
550013;1;Active;AVAI;;1775;2886;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;550001;1630107;670147;30.10.2018;30.03.2018;1;1;DE;;SG;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334434;Bigaradier2;Bigaradier2_icao;;maurice;maurice;Bigaradier;;;;Bremen;18.04.1967;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550014;1;Active;AVAI;;1775;2886;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;550001;1630107;670147;30.10.2018;30.03.2018;1;1;DE;;SG;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334450;Bigaradier3;Bigaradier2_icao;;maurice;maurice;Bigaradier;;;;Bremen;18.04.1967;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550015;1;Active;AVAI;;1775;2886;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;550001;1630107;670147;30.10.2018;30.03.2018;1;1;DE;;SG;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334451;Bigaradier3;Bigaradier2_icao;;maurice;maurice;Bigaradier;;;;Bremen;18.04.1967;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550016;1;Active;AVAI;;1775;2886;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;550001;1630107;670147;30.10.2018;30.03.2019;1;1;DE;;SG;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334452;Bigaradier4;Bigaradier2_icao;;maurice;maurice;Bigaradier;;;;Bremen;18.04.1967;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550017;1;Active;AVAI;;1775;2886;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;550001;1630107;670147;30.10.2019;26.10.2019;1;1;DE;;SG;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334453;Bigaradier4;Bigaradier2_icao;Bigaradier4;maurice;maurice;Bigaradier;;;;Bremen;18.04.1967;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
7777789;1;Active;AVAI;;2779;54;;Blagnac;AI;AI;RECDC;Cabin Drawings;2780;Blagnac;AI;AI;0;;80139092;7777789;202626;515-10;01.10.2004;;1;1;DE;;DE;X301;Blagnac EADS;XFA1;Etablis. de détach. : GIE ATR;12002882;FR;;3;68074;;ZRO;Head of Cabin Drawings;1477488;GRACEPEROID;GRACEPEROID;;Robert;ROBERT;GRACEPEROID;;;;MONTAUBAN;14.03.1971;1;FR;;;Mr;;10.03.2009;22.12.2008;0;AT;AT;;;12
550020;1;Active;AVAI;;1775;3370;;Bremen;AI;AI;XTUDB;Programmes Transf with DC Home;5405;Other Site;AI;AI;0;;10300235;99987298;1630107;670147;01.07.2004;;1;1;DE;;CA;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334460;Figuier3;Figuier3;;maurice;maurice;Figuier3;;Prefix;;Bremen;18.04.1962;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550031;1;Active;AVAI;;1775;2886;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;5405;Other Site;AI;AI;0;;10300235;550001;550020;670147;30.10.2018;;1;1;DE;;SG;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334454;Bigaradier5;Bigaradier5;Bigaradier5;maurice;maurice;Bigaradier5;;;;Bremen;18.04.1967;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
7777999;1;Active;AVAI;;2779;BA02;;Blagnac;AI;AI;RECDC;Cabin Drawings;2780;Blagnac;AI;AI;0;;80139092;550031;202626;515-10;01.10.2004;;1;1;FR;;FR;X301;Blagnac EADS;XFA1;Etablis. de détach. : GIE ATR;12002882;FR;;3;68033;;ZRO;Head of Cabin Drawings;1499955;NEWCHANGEDDISPLAYNAME;;;George;GEORGE;;;;;MONTAUBAN;14.03.1971;1;FR;;;Mr;;10.03.2009;22.12.2008;0;AT;AT;;;12
550041;1;Active;AVAI;;1775;51;;Bremen;AD;AD;TOMBI1-TL1;Station 100/REC;1304;Other Site;AI;AD;0;;10300235;30009;1630107;670147;01.07.2004;10.11.2018;1;1;DE;;DE;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;SG;;1;1002615;;ZRO;TL Station 100/REC;334455;Cerisier6;Cerisier6;;maurice;maurice;Cerisier6;;;;Boust;18.04.1969;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550042;1;Active;AVAI;;1775;1161;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;3200;Other Site;AD;AI;0;;10300235;300002;1630107;670147;01.07.2004;10.11.2018;1;1;DE;;DE;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;DE;;1;1002615;;ZRO;TL Station 100/REC;334456;Chataigner6;Chataigner6;;maurice;maurice;Chataigner6;;;;Bruge;18.04.1965;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550044;1;Active;AVAI;;1775;2785;;Bremen;AI;AI;XTUDB;Programmes Transf with DC Home;1250;Other Site;AI;AI;0;;10300235;99987298;1630107;670147;01.07.2004;10.11.2018;1;1;DE;;FR;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;RO;;1;1002615;;ZRO;TL Station 100/REC;334458;Cognassier6;Cognassier6;;maurice;maurice;Cognassier6;;;;Bremen;18.04.1963;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550046;1;Active;AVAI;;1775;1552;;Bremen;EC;EC;TCSF04;Engineering;3370;Other Site;AI;EC;0;;10300235;30009;1630107;300010;01.07.2004;10.11.2018;1;1;DE;;PH;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;CA;;1;1002615;;ZRO;TL Station 100/REC;334460;Grenadier6;Grenadier6;;maurice;maurice;Grenadier6;;;Title;Bremen;18.04.1961;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
550050;1;Active;AVAI;;1775;2886;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;3835;Other Site;EC;AI;0;;10300235;550001;1630107;670147;30.10.2018;10.11.2018;1;1;DE;;SG;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;CL;;1;1002615;;ZRO;TL Station 100/REC;334464;Bigaradier6;Bigaradier6;;maurice;maurice;Bigaradier6;;;;Bremen;18.04.1967;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
27704100;1;Active;AVAI;;5405;54;;Hamburg;AI;AI;SCCG;Credit Management;5405;Hamburg;AI;AI;0;CEO;10350621;1563675;1051255;990928;08.01.2007;;0;0;DE;;DE;101;AD Fuhlsbüttel;AD10;AD HAMBURG;10004227;;;2;27704100;;ZRO;Credit Manager;100442;ALIRFile0;;;Armand;;ALIRFile0;;;;Seclin;10.04.1971;2;FR;;;Mrs;;07.08.2007;08.01.2007;0;;;;;
99056723;9;Active;AVAI;;1173;1173;;Jakarta;EC;EC;EBPN;PT. AIRBUS HELICOPTERS INDONESIA;1173;Jakarta;EC;EC;0;CEO;71007534;40861029;0;EEDB_CC;02.09.2014;;1;1;EN;;ID;EX21;Jakarta;EX21;Airbus Helicopters Indonesia;10035829;;;2;;;MNR;To Be Renamed;147075;ALIRFile9_1;;;Armand;;ALIRFile9_1;;;;ROGNAC;09.02.1962;1;FR;;;Mr;;01.12.2015;01.12.2015;0;;;;;
8035900;1;Active;AVAI;;2855;ASTR;;Portsmouth;AD;AD;TOEC;PPI CIS;2855;Portsmouth;AD;AD;0;;71112063;1013804;42111786;8111;04.01.1993;30.12.2018;1;1;EN;;GB;ZG0J;Portsmouth;ZG2J;PORTSMOUTH;71120504;;;1;;615317;EXC;HO PPI CIS;1002;ALIRFile9_2;;;Armand;;ALIRFile9_2;;;Dr;;28.01.1963;1;GB;;M;Mr;Michael;03.02.2009;28.10.2008;0;;;;;
99060840;1;Active;AVAI;;3366;2886;;Singapore;AI;AI;RA2;ATR Eastern Support - Singapour;3366;Singapore;AI;AI;0;;10301353;97566;0;EEDB_CC;03.05.2016;;1;1;EN;;SG;XX30;Singapore;XX30;ATR Marketing Supp. Singapore;10036268;;;4;;;SMR;Default Pos - ATR Singapore;176555;ALIRFile9_3;;;Armand;;ALIRFile9_3;;;;Ludun;07.08.1961;1;FR;;;Mr;;01.08.2016;01.08.2016;0;;;;;
990564713;9;Active;AVAI;;1173;1173;;Jakarta;EC;EC;EBPN;PT. AIRBUS HELICOPTERS INDONESIA;1173;Jakarta;EC;EC;0;CEO;71007534;40861029;0;EEDB_CC;02.09.2014;;1;0;EN;;ID;EX21;Jakarta;EX21;Airbus Helicopters Indonesia;10035829;;;2;;;MNR;To Be Renamed;147076;ALIRFile10_1;;;Armand;;ALIRFile10_1;;;;ROGNAC;09.02.1962;1;FR;;;Mr;;01.12.2015;01.12.2015;0;;;;;
40846663;C;Active;AVAI;;1466;E010;;Le Bourget;EC;EC;EFB;GLOBAL BUSINESS CONTROLLING;4165;Brasov;EC;EC;0;CEO;12050263;40875296;40820482;X032G;27.10.2003;;0;0;FR;;FR;E003;Paris LeBourget;EFE3;AH Paris Le Bourget;12004056;RO;;1;46663;;SMR;Fin./Funct./Cost & Resource Controlling;158158;ALIRFile10_2;;;Armand;;ALIRFile10_2;;;;SALON DE PROVENCE;07.10.1953;1;FR;;;Mr;;19.02.2007;16.12.2006;0;;;;;
99044987;1;Active;AVAI;;1027;1027;;Leiden;AD;AD;TSPTG2;Product Engineering;1027;Leiden;AD;AD;0;;71117230;99014723;0;EEDB_CC;01.05.2013;;0;0;EN;;NL;SX01;Leiden;SX01;Airbus DS Netherlands - Leiden;71121315;;;4;;;ZRO;Lead Engineer;247969;ALIRFile10_3;;;Armand;ALIRFile10_3;Grimminck;;;;;07.06.1976;1;NL;;;Mr;;03.06.2013;03.06.2013;0;;;;;
99099104;1;Active;AVAI;;2855;ASTR;;Bremen;AD;AD;VGUZIO;VGU TESTS;2855;Bremen;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;;1;1;GB;;GB;VGUX301;Blagnac ASTRIUM;XFA1;Etablis. de détach. : GIE ASTRIUM;12002882;GB;;3;68033;;ZRO;Bundle Manager Test 5;1099900;VGUTIRAMISU;VGUTIRAMISU;VGUTIRAMISU;VGU-Rhum;VGU-RHUM;PRIM;SECOND;PREF;title;TOULOUSE;20.06.1977;1;DE;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099105;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;06.11.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;1099901;VGUGELATI;VGUGELATI;VGUGELATI;VGU-Fraise;;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099106;1;Active;AVAI;;1253;1253;;PISE;AD;AD;VGUZIOI;VGU TESTS 3;1253;Pise;AD;AD;0;;80139092;1099900;202626;515-10;10.11.2018;01.12.2018;1;1;IT;;IT;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;IT;;3;68033;;ZRO;Bundle Manager Test 7;1099902;VGUPANETONE;VGUPANETONE;VGUPANETONE;VGU-Raisin;VGU-RAISIN;;;;;Venezia;20.06.1980;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099107;1;Active;AVAI;;4289;0010;;Friedrichshafen;AD;AD;TECSD1;Deployable Solutions Engineering;4289;HAMBURG;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;15.10.2018;1;1;DE;;DE;VGUX301;Blagnac CASSIDIAN;XFA1;Etablis. de détach. : GIE CASSIDIAN;12002882;DE;;3;68033;;ZRO;Bundle Manager Test 6;1099903;VGUSTRACIATELLA;VGUSTRACIATELLA;VGUSTRACIATELLA;VGU-ciocolate;VGU CIOCAL;STR;;;;TOULOUSE;14.03.1977;1;DE;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099108;1;Active;AVAI;;1368;4369;;Toulouse;AD;AD;1368;Elbe-Flugzeugwerke GmbH;1368;Dresden;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;10.10.2018;1;1;RO;;RO;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;RO;;3;68033;;ZRO;Bundle Manager Test 7;1099904;VGUSTOLEN;VGUSTOLEN;VGUSTOLEN;VGU-Amande;VGU-AMANDE;STOL;SEC;pref;title;MELBOURNE;20.06.2000;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099109;1;Active;AVAI;;1455;9001;;Getafe;AD;AD;ZIOID;TESTS ExportFile02;1455;Getafe;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;11.11.2018;1;1;ES;;ES;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;ES;;3;68033;;ZRO;Bundle Manager Test 8;1099905;VGUCREPE;VGUCREPE;VGUCREPE;VGU-FLEUR ORANGER;VGU-FLEUR ORANGER;CREPE SUZETTE;second;pref;title;Venezia;20.06.1983;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099110;1;Active;AVAI;;428901;1488;;HAMBURG;AD;AD;ZIOID;TESTS ExportFile02;428901;HAMBURG;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;11.11.2018;1;1;DE;;DE;VGUY00M;Firenze AUSTRALIA;XFA1;Etablis. ITALY;12002882;DE;;3;68033;;ZRO;Bundle Manager Test 8;1099906;VGUTRIANON;VGUTRIANON;VGUTRIANON;VGU-Noisette;VGU-NOISETTE;TRIAN;second;pref;title;Venezia;20.06.1985;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099111;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;25.12.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Burger order woman;1099907;VGUFLANCOCO;VGUFLANCOCO;VGUFLANCOCO;VGU-Coco;VGU-COCO;VIRG;Second name;LEA;Dr;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099112;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;16.11.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;1099908;VGUFONDANT;VGUFONDANT;VGUFONDANT;VGU-Choco;VGU-Choco;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
